customer_id,age_group,city,occupation,gender,marital status,avg_income
ATQCUS1837,45+,Bengaluru,Salaried Other Employees,Male,Married,43738
ATQCUS1838,45+,Bengaluru,Salaried Other Employees,Male,Married,47210
ATQCUS1839,45+,Bengaluru,Salaried Other Employees,Male,Married,42036
ATQCUS1840,45+,Bengaluru,Salaried Other Employees,Male,Married,42334
ATQCUS1841,45+,Bengaluru,Salaried Other Employees,Male,Married,40402
ATQCUS1842,45+,Bengaluru,Salaried Other Employees,Male,Married,43884
ATQCUS1843,45+,Bengaluru,Salaried Other Employees,Male,Married,40728
ATQCUS1844,45+,Bengaluru,Salaried Other Employees,Male,Married,44607
ATQCUS1845,45+,Bengaluru,Salaried Other Employees,Male,Married,43675
ATQCUS1846,45+,Bengaluru,Business Owners,Male,Married,83090
ATQCUS1847,45+,Bengaluru,Business Owners,Male,Married,75870
ATQCUS1848,45+,Bengaluru,Business Owners,Male,Married,79720
ATQCUS1849,45+,Bengaluru,Business Owners,Male,Married,76940
ATQCUS1850,45+,Bengaluru,Business Owners,Male,Married,73432
ATQCUS1851,45+,Bengaluru,Business Owners,Male,Married,71025
ATQCUS1852,45+,Bengaluru,Business Owners,Male,Married,76954
ATQCUS1853,45+,Bengaluru,Business Owners,Male,Married,74643
ATQCUS1854,45+,Bengaluru,Business Owners,Male,Married,76575
ATQCUS1855,45+,Bengaluru,Business Owners,Male,Married,73799
ATQCUS1856,45+,Bengaluru,Business Owners,Male,Married,76992
ATQCUS1857,45+,Bengaluru,Business Owners,Male,Married,80407
ATQCUS1858,45+,Bengaluru,Business Owners,Male,Married,82594
ATQCUS1859,45+,Bengaluru,Business Owners,Male,Married,83258
ATQCUS1860,45+,Bengaluru,Business Owners,Male,Married,76583
ATQCUS1861,45+,Bengaluru,Business Owners,Male,Married,84414
ATQCUS1862,45+,Bengaluru,Business Owners,Male,Married,73384
ATQCUS1863,45+,Bengaluru,Business Owners,Male,Married,80484
ATQCUS1864,45+,Bengaluru,Business Owners,Male,Married,85082
ATQCUS1865,45+,Bengaluru,Business Owners,Male,Married,78271
ATQCUS1866,45+,Bengaluru,Business Owners,Male,Married,77409
ATQCUS1867,45+,Bengaluru,Business Owners,Male,Married,83631
ATQCUS1868,45+,Bengaluru,Business Owners,Male,Married,82363
ATQCUS1869,45+,Bengaluru,Business Owners,Male,Married,75877
ATQCUS1870,45+,Bengaluru,Business Owners,Male,Married,71693
ATQCUS1871,45+,Bengaluru,Business Owners,Male,Married,77303
ATQCUS1872,45+,Bengaluru,Business Owners,Male,Married,82526
ATQCUS1873,45+,Bengaluru,Freelancers,Male,Married,39054
ATQCUS1874,45+,Bengaluru,Freelancers,Male,Married,38435
ATQCUS1875,45+,Bengaluru,Freelancers,Male,Married,41536
ATQCUS1876,45+,Bengaluru,Freelancers,Male,Married,40484
ATQCUS1877,45+,Bengaluru,Freelancers,Male,Married,35865
ATQCUS1878,45+,Bengaluru,Freelancers,Male,Married,38804
ATQCUS1879,45+,Bengaluru,Freelancers,Male,Married,41094
ATQCUS1880,45+,Bengaluru,Freelancers,Male,Married,39938
ATQCUS1881,45+,Bengaluru,Freelancers,Male,Married,40658
ATQCUS1882,45+,Bengaluru,Freelancers,Male,Married,39079
ATQCUS1883,45+,Bengaluru,Freelancers,Male,Married,39016
ATQCUS1884,45+,Bengaluru,Freelancers,Male,Married,38257
ATQCUS1885,45+,Bengaluru,Freelancers,Male,Married,41992
ATQCUS1886,45+,Bengaluru,Freelancers,Male,Married,38752
ATQCUS1887,45+,Bengaluru,Freelancers,Male,Married,38182
ATQCUS1888,45+,Bengaluru,Freelancers,Male,Married,36899
ATQCUS1889,45+,Bengaluru,Freelancers,Male,Married,41325
ATQCUS1890,45+,Bengaluru,Freelancers,Male,Married,36811
ATQCUS1891,45+,Bengaluru,Freelancers,Male,Married,39960
ATQCUS1892,45+,Bengaluru,Freelancers,Male,Married,35701
ATQCUS1893,45+,Bengaluru,Freelancers,Male,Married,38124
ATQCUS1894,45+,Bengaluru,Government Employees,Male,Married,58535
ATQCUS1895,45+,Bengaluru,Government Employees,Male,Married,60447
ATQCUS1896,45+,Bengaluru,Government Employees,Male,Married,62678
ATQCUS1897,45+,Bengaluru,Government Employees,Male,Married,57880
ATQCUS1898,45+,Bengaluru,Government Employees,Male,Married,57790
ATQCUS1899,45+,Bengaluru,Government Employees,Male,Married,57343
ATQCUS1900,45+,Bengaluru,Government Employees,Male,Married,58771
ATQCUS1901,45+,Bengaluru,Government Employees,Male,Married,60033
ATQCUS1902,45+,Chennai,Salaried IT Employees,Male,Married,70739
ATQCUS1903,45+,Chennai,Salaried IT Employees,Male,Married,68408
ATQCUS1904,45+,Chennai,Salaried IT Employees,Male,Married,71025
ATQCUS1905,45+,Chennai,Salaried IT Employees,Male,Married,70859
ATQCUS1906,45+,Chennai,Salaried IT Employees,Male,Married,68142
ATQCUS1907,45+,Chennai,Salaried IT Employees,Male,Married,70717
ATQCUS1908,45+,Chennai,Salaried IT Employees,Male,Married,70877
ATQCUS1909,45+,Chennai,Salaried IT Employees,Male,Married,72752
ATQCUS1910,45+,Chennai,Salaried IT Employees,Male,Married,67554
ATQCUS1911,45+,Chennai,Salaried IT Employees,Male,Married,68902
ATQCUS1912,45+,Chennai,Salaried IT Employees,Male,Married,76947
ATQCUS1913,45+,Chennai,Salaried IT Employees,Male,Married,65761
ATQCUS1914,45+,Chennai,Salaried IT Employees,Male,Married,73479
ATQCUS1915,45+,Chennai,Salaried IT Employees,Male,Married,72430
ATQCUS1916,45+,Chennai,Salaried Other Employees,Male,Married,47085
ATQCUS1917,45+,Chennai,Salaried Other Employees,Male,Married,42114
ATQCUS1918,45+,Chennai,Salaried Other Employees,Male,Married,41921
ATQCUS1919,45+,Chennai,Salaried Other Employees,Male,Married,44587
ATQCUS1920,45+,Chennai,Salaried Other Employees,Male,Married,47415
ATQCUS1921,45+,Chennai,Salaried Other Employees,Male,Married,41500
ATQCUS1922,45+,Chennai,Salaried Other Employees,Male,Married,41532
ATQCUS1923,45+,Chennai,Salaried Other Employees,Male,Married,43126
ATQCUS1924,45+,Chennai,Salaried Other Employees,Male,Married,45031
ATQCUS1925,45+,Chennai,Salaried Other Employees,Male,Married,44896
ATQCUS1926,45+,Chennai,Business Owners,Male,Married,77786
ATQCUS1927,45+,Chennai,Business Owners,Male,Married,75711
ATQCUS1928,45+,Chennai,Business Owners,Male,Married,78401
ATQCUS1929,45+,Chennai,Business Owners,Male,Married,73566
ATQCUS1930,45+,Chennai,Business Owners,Male,Married,77750
ATQCUS1931,45+,Chennai,Business Owners,Male,Married,78524
ATQCUS1932,45+,Chennai,Business Owners,Male,Married,80511
ATQCUS1933,45+,Chennai,Business Owners,Male,Married,78716
ATQCUS1934,45+,Chennai,Business Owners,Male,Married,73639
ATQCUS1935,45+,Chennai,Business Owners,Male,Married,80362
ATQCUS1936,45+,Chennai,Business Owners,Male,Married,81598
ATQCUS1937,45+,Chennai,Business Owners,Male,Married,77345
ATQCUS1938,45+,Chennai,Business Owners,Male,Married,77937
ATQCUS1939,45+,Chennai,Business Owners,Male,Married,77222
ATQCUS1940,45+,Chennai,Freelancers,Male,Married,40450
ATQCUS1941,45+,Chennai,Freelancers,Male,Married,39216
ATQCUS1942,45+,Chennai,Freelancers,Male,Married,43204
ATQCUS1943,45+,Chennai,Freelancers,Male,Married,38560
ATQCUS1944,45+,Chennai,Freelancers,Male,Married,37459
ATQCUS1945,45+,Chennai,Freelancers,Male,Married,38400
ATQCUS1946,45+,Chennai,Freelancers,Male,Married,40243
ATQCUS1947,45+,Chennai,Freelancers,Male,Married,37073
ATQCUS1948,45+,Chennai,Government Employees,Male,Married,55795
ATQCUS1949,45+,Chennai,Government Employees,Male,Married,58265
ATQCUS1950,45+,Chennai,Government Employees,Male,Married,63003
ATQCUS1951,45+,Chennai,Government Employees,Male,Married,63585
ATQCUS1952,45+,Chennai,Government Employees,Male,Married,62341
ATQCUS1953,45+,Hyderabad,Salaried IT Employees,Male,Married,68569
ATQCUS1954,45+,Hyderabad,Salaried IT Employees,Male,Married,75669
ATQCUS1955,45+,Hyderabad,Salaried IT Employees,Male,Married,71068
ATQCUS1956,45+,Hyderabad,Salaried IT Employees,Male,Married,72299
ATQCUS1957,45+,Hyderabad,Salaried IT Employees,Male,Married,72667
ATQCUS1958,45+,Hyderabad,Salaried IT Employees,Male,Married,75349
ATQCUS1959,45+,Hyderabad,Salaried IT Employees,Male,Married,66635
ATQCUS1960,45+,Hyderabad,Salaried IT Employees,Male,Married,67370
ATQCUS1961,45+,Hyderabad,Salaried IT Employees,Male,Married,71312
ATQCUS1962,45+,Hyderabad,Salaried IT Employees,Male,Married,72681
ATQCUS1963,45+,Hyderabad,Salaried IT Employees,Male,Married,75381
ATQCUS1964,45+,Hyderabad,Salaried Other Employees,Male,Married,44984
ATQCUS1965,45+,Hyderabad,Salaried Other Employees,Male,Married,48057
ATQCUS1966,45+,Hyderabad,Salaried Other Employees,Male,Married,41893
ATQCUS1967,45+,Hyderabad,Salaried Other Employees,Male,Married,45293
ATQCUS1968,45+,Hyderabad,Salaried Other Employees,Male,Married,40952
ATQCUS1969,45+,Hyderabad,Salaried Other Employees,Male,Married,42785
ATQCUS1970,45+,Hyderabad,Salaried Other Employees,Male,Married,41972
ATQCUS1971,45+,Hyderabad,Salaried Other Employees,Male,Married,43443
ATQCUS1972,45+,Hyderabad,Salaried Other Employees,Male,Married,48647
ATQCUS1973,45+,Hyderabad,Business Owners,Male,Married,76892
ATQCUS1974,45+,Hyderabad,Business Owners,Male,Married,73864
ATQCUS1975,45+,Hyderabad,Business Owners,Male,Married,81898
ATQCUS1976,45+,Hyderabad,Business Owners,Male,Married,73869
ATQCUS1977,45+,Hyderabad,Business Owners,Male,Married,81550
ATQCUS1978,45+,Hyderabad,Business Owners,Male,Married,74507
ATQCUS1979,45+,Hyderabad,Business Owners,Male,Married,71569
ATQCUS1980,45+,Hyderabad,Business Owners,Male,Married,77762
ATQCUS1981,45+,Hyderabad,Business Owners,Male,Married,81528
ATQCUS1982,45+,Hyderabad,Business Owners,Male,Married,86327
ATQCUS1983,45+,Hyderabad,Business Owners,Male,Married,78429
ATQCUS1984,45+,Hyderabad,Business Owners,Male,Married,78145
ATQCUS1985,45+,Hyderabad,Business Owners,Male,Married,85593
ATQCUS1986,45+,Hyderabad,Business Owners,Male,Married,76197
ATQCUS1987,45+,Hyderabad,Business Owners,Male,Married,77607
ATQCUS1988,45+,Hyderabad,Business Owners,Male,Married,80217
ATQCUS1989,45+,Hyderabad,Business Owners,Male,Married,71015
ATQCUS1990,45+,Hyderabad,Freelancers,Male,Married,39754
ATQCUS1991,45+,Hyderabad,Freelancers,Male,Married,37599
ATQCUS1992,45+,Hyderabad,Freelancers,Male,Married,38837
ATQCUS1993,45+,Hyderabad,Freelancers,Male,Married,38310
ATQCUS1994,45+,Hyderabad,Freelancers,Male,Married,39443
ATQCUS1995,45+,Hyderabad,Freelancers,Male,Married,38947
ATQCUS1996,45+,Hyderabad,Freelancers,Male,Married,34849
ATQCUS1997,45+,Hyderabad,Freelancers,Male,Married,38037
ATQCUS1998,45+,Hyderabad,Government Employees,Male,Married,56746
ATQCUS1999,45+,Hyderabad,Government Employees,Male,Married,62997
ATQCUS2000,45+,Hyderabad,Government Employees,Male,Married,58980
ATQCUS2001,21-24,Mumbai,Salaried IT Employees,Female,Married,48966
ATQCUS2002,21-24,Mumbai,Salaried IT Employees,Female,Married,50011
ATQCUS2003,21-24,Mumbai,Salaried IT Employees,Female,Married,47667
ATQCUS2004,21-24,Mumbai,Salaried IT Employees,Female,Married,48147
ATQCUS2005,21-24,Mumbai,Salaried IT Employees,Female,Married,50382
ATQCUS2006,21-24,Mumbai,Salaried IT Employees,Female,Married,49529
ATQCUS2007,21-24,Mumbai,Salaried IT Employees,Female,Married,47304
ATQCUS2008,21-24,Mumbai,Salaried IT Employees,Female,Married,48179
ATQCUS2009,21-24,Mumbai,Salaried IT Employees,Female,Married,46302
ATQCUS2010,21-24,Mumbai,Salaried IT Employees,Female,Married,47584
ATQCUS2011,21-24,Mumbai,Salaried IT Employees,Female,Married,49862
ATQCUS2012,21-24,Mumbai,Salaried IT Employees,Female,Married,51446
ATQCUS2013,21-24,Mumbai,Salaried IT Employees,Female,Married,48551
ATQCUS2014,21-24,Mumbai,Salaried Other Employees,Female,Married,31869
ATQCUS2015,21-24,Mumbai,Salaried Other Employees,Female,Married,31166
ATQCUS2016,21-24,Mumbai,Salaried Other Employees,Female,Married,32134
ATQCUS2017,21-24,Mumbai,Salaried Other Employees,Female,Married,31309
ATQCUS2018,21-24,Mumbai,Salaried Other Employees,Female,Married,29852
ATQCUS2019,21-24,Mumbai,Salaried Other Employees,Female,Married,29380
ATQCUS2020,21-24,Mumbai,Business Owners,Female,Married,55083
ATQCUS2021,21-24,Mumbai,Business Owners,Female,Married,53542
ATQCUS2022,21-24,Mumbai,Business Owners,Female,Married,52520
ATQCUS2023,21-24,Mumbai,Freelancers,Female,Married,27791
ATQCUS2024,21-24,Mumbai,Freelancers,Female,Married,27065
ATQCUS2025,21-24,Mumbai,Freelancers,Female,Married,27275
ATQCUS2026,21-24,Mumbai,Government Employees,Female,Married,42267
ATQCUS2027,21-24,Mumbai,Government Employees,Female,Married,39287
ATQCUS2028,21-24,Delhi NCR,Salaried IT Employees,Female,Married,47347
ATQCUS2029,21-24,Delhi NCR,Salaried IT Employees,Female,Married,48628
ATQCUS2030,21-24,Delhi NCR,Salaried IT Employees,Female,Married,45330
ATQCUS2031,21-24,Delhi NCR,Salaried IT Employees,Female,Married,48729
ATQCUS2032,21-24,Delhi NCR,Salaried IT Employees,Female,Married,49403
ATQCUS2033,21-24,Delhi NCR,Salaried IT Employees,Female,Married,49951
ATQCUS2034,21-24,Delhi NCR,Salaried IT Employees,Female,Married,47840
ATQCUS2035,21-24,Delhi NCR,Salaried Other Employees,Female,Married,30067
ATQCUS2036,21-24,Delhi NCR,Salaried Other Employees,Female,Married,28349
ATQCUS2037,21-24,Delhi NCR,Salaried Other Employees,Female,Married,30288
ATQCUS2038,21-24,Delhi NCR,Business Owners,Female,Married,54449
ATQCUS2039,21-24,Delhi NCR,Freelancers,Female,Married,27952
ATQCUS2040,21-24,Delhi NCR,Government Employees,Female,Married,41789
ATQCUS2041,21-24,Delhi NCR,Government Employees,Female,Married,41700
ATQCUS2042,21-24,Bengaluru,Salaried IT Employees,Female,Married,47407
ATQCUS2043,21-24,Bengaluru,Salaried IT Employees,Female,Married,50750
ATQCUS2044,21-24,Bengaluru,Salaried IT Employees,Female,Married,49869
ATQCUS2045,21-24,Bengaluru,Salaried IT Employees,Female,Married,47244
ATQCUS2046,21-24,Bengaluru,Salaried IT Employees,Female,Married,47113
ATQCUS2047,21-24,Bengaluru,Salaried IT Employees,Female,Married,46607
ATQCUS2048,21-24,Bengaluru,Salaried Other Employees,Female,Married,31443
ATQCUS2049,21-24,Bengaluru,Salaried Other Employees,Female,Married,30085
ATQCUS2050,21-24,Bengaluru,Salaried Other Employees,Female,Married,29283
ATQCUS2051,21-24,Bengaluru,Business Owners,Female,Married,53655
ATQCUS2052,21-24,Bengaluru,Freelancers,Female,Married,28457
ATQCUS2053,21-24,Bengaluru,Freelancers,Female,Married,24995
ATQCUS2054,21-24,Bengaluru,Government Employees,Female,Married,40630
ATQCUS2055,21-24,Bengaluru,Government Employees,Female,Married,38919
ATQCUS2056,21-24,Chennai,Salaried IT Employees,Female,Married,47604
ATQCUS2057,21-24,Chennai,Salaried IT Employees,Female,Married,49175
ATQCUS2058,21-24,Chennai,Salaried IT Employees,Female,Married,50960
ATQCUS2059,21-24,Chennai,Salaried IT Employees,Female,Married,47244
ATQCUS2060,21-24,Chennai,Salaried Other Employees,Female,Married,30918
ATQCUS2061,21-24,Chennai,Salaried Other Employees,Female,Married,29102
ATQCUS2062,21-24,Chennai,Salaried Other Employees,Female,Married,30144
ATQCUS2063,21-24,Chennai,Salaried Other Employees,Female,Married,29310
ATQCUS2064,21-24,Chennai,Business Owners,Female,Married,55305
ATQCUS2065,21-24,Chennai,Freelancers,Female,Married,26231
ATQCUS2066,21-24,Chennai,Government Employees,Female,Married,39072
ATQCUS2067,21-24,Chennai,Government Employees,Female,Married,38867
ATQCUS2068,21-24,Hyderabad,Salaried IT Employees,Female,Married,46827
ATQCUS2069,21-24,Hyderabad,Salaried IT Employees,Female,Married,49269
ATQCUS2070,21-24,Hyderabad,Salaried IT Employees,Female,Married,49348
ATQCUS2071,21-24,Hyderabad,Salaried IT Employees,Female,Married,48671
ATQCUS2072,21-24,Hyderabad,Salaried IT Employees,Female,Married,48066
ATQCUS2073,21-24,Hyderabad,Salaried IT Employees,Female,Married,49375
ATQCUS2074,21-24,Hyderabad,Salaried Other Employees,Female,Married,30814
ATQCUS2075,21-24,Hyderabad,Salaried Other Employees,Female,Married,28807
ATQCUS2076,21-24,Hyderabad,Business Owners,Female,Married,54863
ATQCUS2077,21-24,Hyderabad,Freelancers,Female,Married,26391
ATQCUS2078,21-24,Hyderabad,Government Employees,Female,Married,40990
ATQCUS2079,25-34,Mumbai,Salaried IT Employees,Female,Married,60063
ATQCUS2080,25-34,Mumbai,Salaried IT Employees,Female,Married,60497
ATQCUS2081,25-34,Mumbai,Salaried IT Employees,Female,Married,60188
ATQCUS2082,25-34,Mumbai,Salaried IT Employees,Female,Married,62775
ATQCUS2083,25-34,Mumbai,Salaried IT Employees,Female,Married,65949
ATQCUS2084,25-34,Mumbai,Salaried IT Employees,Female,Married,63805
ATQCUS2085,25-34,Mumbai,Salaried IT Employees,Female,Married,61814
ATQCUS2086,25-34,Mumbai,Salaried IT Employees,Female,Married,62274
ATQCUS2087,25-34,Mumbai,Salaried IT Employees,Female,Married,60661
ATQCUS2088,25-34,Mumbai,Salaried IT Employees,Female,Married,60792
ATQCUS2089,25-34,Mumbai,Salaried IT Employees,Female,Married,62670
ATQCUS2090,25-34,Mumbai,Salaried IT Employees,Female,Married,59749
ATQCUS2091,25-34,Mumbai,Salaried IT Employees,Female,Married,64657
ATQCUS2092,25-34,Mumbai,Salaried IT Employees,Female,Married,60646
ATQCUS2093,25-34,Mumbai,Salaried IT Employees,Female,Married,60336
ATQCUS2094,25-34,Mumbai,Salaried IT Employees,Female,Married,61591
ATQCUS2095,25-34,Mumbai,Salaried IT Employees,Female,Married,64954
ATQCUS2096,25-34,Mumbai,Salaried IT Employees,Female,Married,62337
ATQCUS2097,25-34,Mumbai,Salaried IT Employees,Female,Married,64769
ATQCUS2098,25-34,Mumbai,Salaried IT Employees,Female,Married,61174
ATQCUS2099,25-34,Mumbai,Salaried IT Employees,Female,Married,59020
ATQCUS2100,25-34,Mumbai,Salaried IT Employees,Female,Married,59647
ATQCUS2101,25-34,Mumbai,Salaried IT Employees,Female,Married,63159
ATQCUS2102,25-34,Mumbai,Salaried IT Employees,Female,Married,62730
ATQCUS2103,25-34,Mumbai,Salaried IT Employees,Female,Married,60990
ATQCUS2104,25-34,Mumbai,Salaried IT Employees,Female,Married,58636
ATQCUS2105,25-34,Mumbai,Salaried IT Employees,Female,Married,60281
ATQCUS2106,25-34,Mumbai,Salaried IT Employees,Female,Married,59702
ATQCUS2107,25-34,Mumbai,Salaried IT Employees,Female,Married,62104
ATQCUS2108,25-34,Mumbai,Salaried IT Employees,Female,Married,61071
ATQCUS2109,25-34,Mumbai,Salaried IT Employees,Female,Married,58952
ATQCUS2110,25-34,Mumbai,Salaried IT Employees,Female,Married,61157
ATQCUS2111,25-34,Mumbai,Salaried IT Employees,Female,Married,61332
ATQCUS2112,25-34,Mumbai,Salaried IT Employees,Female,Married,65438
ATQCUS2113,25-34,Mumbai,Salaried IT Employees,Female,Married,63630
ATQCUS2114,25-34,Mumbai,Salaried IT Employees,Female,Married,59629
ATQCUS2115,25-34,Mumbai,Salaried IT Employees,Female,Married,66420
ATQCUS2116,25-34,Mumbai,Salaried Other Employees,Female,Married,36648
ATQCUS2117,25-34,Mumbai,Salaried Other Employees,Female,Married,37539
ATQCUS2118,25-34,Mumbai,Salaried Other Employees,Female,Married,38269
ATQCUS2119,25-34,Mumbai,Salaried Other Employees,Female,Married,39379
ATQCUS2120,25-34,Mumbai,Salaried Other Employees,Female,Married,35980
ATQCUS2121,25-34,Mumbai,Salaried Other Employees,Female,Married,39626
ATQCUS2122,25-34,Mumbai,Salaried Other Employees,Female,Married,38368
ATQCUS2123,25-34,Mumbai,Salaried Other Employees,Female,Married,36326
ATQCUS2124,25-34,Mumbai,Salaried Other Employees,Female,Married,41564
ATQCUS2125,25-34,Mumbai,Salaried Other Employees,Female,Married,40170
ATQCUS2126,25-34,Mumbai,Salaried Other Employees,Female,Married,38035
ATQCUS2127,25-34,Mumbai,Salaried Other Employees,Female,Married,41973
ATQCUS2128,25-34,Mumbai,Salaried Other Employees,Female,Married,37518
ATQCUS2129,25-34,Mumbai,Salaried Other Employees,Female,Married,38959
ATQCUS2130,25-34,Mumbai,Salaried Other Employees,Female,Married,39805
ATQCUS2131,25-34,Mumbai,Salaried Other Employees,Female,Married,38274
ATQCUS2132,25-34,Mumbai,Salaried Other Employees,Female,Married,37541
ATQCUS2133,25-34,Mumbai,Salaried Other Employees,Female,Married,38572
ATQCUS2134,25-34,Mumbai,Salaried Other Employees,Female,Married,39741
ATQCUS2135,25-34,Mumbai,Salaried Other Employees,Female,Married,38698
ATQCUS2136,25-34,Mumbai,Salaried Other Employees,Female,Married,37042
ATQCUS2137,25-34,Mumbai,Salaried Other Employees,Female,Married,38727
ATQCUS2138,25-34,Mumbai,Salaried Other Employees,Female,Married,39989
ATQCUS2139,25-34,Mumbai,Salaried Other Employees,Female,Married,38702
ATQCUS2140,25-34,Mumbai,Salaried Other Employees,Female,Married,40865
ATQCUS2141,25-34,Mumbai,Salaried Other Employees,Female,Married,40028
ATQCUS2142,25-34,Mumbai,Business Owners,Female,Married,66942
ATQCUS2143,25-34,Mumbai,Business Owners,Female,Married,65617
ATQCUS2144,25-34,Mumbai,Business Owners,Female,Married,68428
ATQCUS2145,25-34,Mumbai,Business Owners,Female,Married,72028
ATQCUS2146,25-34,Mumbai,Business Owners,Female,Married,64247
ATQCUS2147,25-34,Mumbai,Business Owners,Female,Married,68874
ATQCUS2148,25-34,Mumbai,Business Owners,Female,Married,65062
ATQCUS2149,25-34,Mumbai,Business Owners,Female,Married,67341
ATQCUS2150,25-34,Mumbai,Business Owners,Female,Married,73294
ATQCUS2151,25-34,Mumbai,Business Owners,Female,Married,71358
ATQCUS2152,25-34,Mumbai,Freelancers,Female,Married,36074
ATQCUS2153,25-34,Mumbai,Freelancers,Female,Married,33942
ATQCUS2154,25-34,Mumbai,Freelancers,Female,Married,35662
ATQCUS2155,25-34,Mumbai,Freelancers,Female,Married,35667
ATQCUS2156,25-34,Mumbai,Freelancers,Female,Married,36216
ATQCUS2157,25-34,Mumbai,Freelancers,Female,Married,35283
ATQCUS2158,25-34,Mumbai,Freelancers,Female,Married,34640
ATQCUS2159,25-34,Mumbai,Freelancers,Female,Married,34300
ATQCUS2160,25-34,Mumbai,Freelancers,Female,Married,35519
ATQCUS2161,25-34,Mumbai,Freelancers,Female,Married,35694
ATQCUS2162,25-34,Mumbai,Freelancers,Female,Married,37413
ATQCUS2163,25-34,Mumbai,Freelancers,Female,Married,34843
ATQCUS2164,25-34,Mumbai,Freelancers,Female,Married,34720
ATQCUS2165,25-34,Mumbai,Freelancers,Female,Married,35648
ATQCUS2166,25-34,Mumbai,Government Employees,Female,Married,52014
ATQCUS2167,25-34,Mumbai,Government Employees,Female,Married,52580
ATQCUS2168,25-34,Mumbai,Government Employees,Female,Married,51986
ATQCUS2169,25-34,Mumbai,Government Employees,Female,Married,53507
ATQCUS2170,25-34,Mumbai,Government Employees,Female,Married,54445
ATQCUS2171,25-34,Mumbai,Government Employees,Female,Married,51608
ATQCUS2172,25-34,Mumbai,Government Employees,Female,Married,51030
ATQCUS2173,25-34,Mumbai,Government Employees,Female,Married,54075
ATQCUS2174,25-34,Mumbai,Government Employees,Female,Married,51902
ATQCUS2175,25-34,Mumbai,Government Employees,Female,Married,53731
ATQCUS2176,25-34,Mumbai,Government Employees,Female,Married,52218
ATQCUS2177,25-34,Mumbai,Government Employees,Female,Married,51697
ATQCUS2178,25-34,Mumbai,Government Employees,Female,Married,50340
ATQCUS2179,25-34,Mumbai,Government Employees,Female,Married,53305
ATQCUS2180,25-34,Mumbai,Government Employees,Female,Married,52949
ATQCUS2181,25-34,Delhi NCR,Salaried IT Employees,Female,Married,59281
ATQCUS2182,25-34,Delhi NCR,Salaried IT Employees,Female,Married,58954
ATQCUS2183,25-34,Delhi NCR,Salaried IT Employees,Female,Married,60980
ATQCUS2184,25-34,Delhi NCR,Salaried IT Employees,Female,Married,60898
ATQCUS2185,25-34,Delhi NCR,Salaried IT Employees,Female,Married,63058
ATQCUS2186,25-34,Delhi NCR,Salaried IT Employees,Female,Married,63528
ATQCUS2187,25-34,Delhi NCR,Salaried IT Employees,Female,Married,61814
ATQCUS2188,25-34,Delhi NCR,Salaried IT Employees,Female,Married,60591
ATQCUS2189,25-34,Delhi NCR,Salaried IT Employees,Female,Married,61376
ATQCUS2190,25-34,Delhi NCR,Salaried IT Employees,Female,Married,62188
ATQCUS2191,25-34,Delhi NCR,Salaried IT Employees,Female,Married,60582
ATQCUS2192,25-34,Delhi NCR,Salaried IT Employees,Female,Married,60963
ATQCUS2193,25-34,Delhi NCR,Salaried IT Employees,Female,Married,64336
ATQCUS2194,25-34,Delhi NCR,Salaried IT Employees,Female,Married,64078
ATQCUS2195,25-34,Delhi NCR,Salaried IT Employees,Female,Married,61264
ATQCUS2196,25-34,Delhi NCR,Salaried IT Employees,Female,Married,61991
ATQCUS2197,25-34,Delhi NCR,Salaried IT Employees,Female,Married,61799
ATQCUS2198,25-34,Delhi NCR,Salaried IT Employees,Female,Married,59537
ATQCUS2199,25-34,Delhi NCR,Salaried IT Employees,Female,Married,63850
ATQCUS2200,25-34,Delhi NCR,Salaried IT Employees,Female,Married,58722
ATQCUS2201,25-34,Delhi NCR,Salaried IT Employees,Female,Married,61632
ATQCUS2202,25-34,Delhi NCR,Salaried IT Employees,Female,Married,59632
ATQCUS2203,25-34,Delhi NCR,Salaried IT Employees,Female,Married,62081
ATQCUS2204,25-34,Delhi NCR,Salaried IT Employees,Female,Married,65784
ATQCUS2205,25-34,Delhi NCR,Salaried IT Employees,Female,Married,64370
ATQCUS2206,25-34,Delhi NCR,Salaried IT Employees,Female,Married,63663
ATQCUS2207,25-34,Delhi NCR,Salaried IT Employees,Female,Married,63804
ATQCUS2208,25-34,Delhi NCR,Salaried IT Employees,Female,Married,63323
ATQCUS2209,25-34,Delhi NCR,Salaried IT Employees,Female,Married,63104
ATQCUS2210,25-34,Delhi NCR,Salaried IT Employees,Female,Married,59101
ATQCUS2211,25-34,Delhi NCR,Salaried IT Employees,Female,Married,61489
ATQCUS2212,25-34,Delhi NCR,Salaried IT Employees,Female,Married,61865
ATQCUS2213,25-34,Delhi NCR,Salaried IT Employees,Female,Married,61299
ATQCUS2214,25-34,Delhi NCR,Salaried IT Employees,Female,Married,62887
ATQCUS2215,25-34,Delhi NCR,Salaried IT Employees,Female,Married,64205
ATQCUS2216,25-34,Delhi NCR,Salaried IT Employees,Female,Married,65656
ATQCUS2217,25-34,Delhi NCR,Salaried IT Employees,Female,Married,63759
ATQCUS2218,25-34,Delhi NCR,Salaried IT Employees,Female,Married,63747
ATQCUS2219,25-34,Delhi NCR,Salaried IT Employees,Female,Married,64172
ATQCUS2220,25-34,Delhi NCR,Salaried IT Employees,Female,Married,62481
ATQCUS2221,25-34,Delhi NCR,Salaried IT Employees,Female,Married,63276
